,artist_name,lyrics,lyrics_tokenized
39,CHUNG HA, nuh uh uh nuh nuh nuh nuh uh i know you still like me uh huh affecting your psyche like uh huh nuh uh uh huh nuh uh nuh uh uh huh my whole damn style fascinating yeah yeah yeah i m work of art i ll take your heart get it racing making you stop making you stare cause you know i m rare right wanna wanna wannabe right i m the one i m the real one wanna wanna wannabe right nuh uh bad bad for the history good god i m a masterpiece right wanna wanna wannabe right i m the one i m the real one real one post chorus nuh uh uh uh uh uh wannabe right nuh uh uh uh uh uh and you know it huh nuh uh uh uh uh uh wannabe right yeah the real one yeah yeah lie,"['nuh', 'uh', 'uh', 'nuh', 'nuh', 'nuh', 'nuh', 'uh', 'i', 'know', 'you', 'still', 'like', 'me', 'uh', 'huh', 'affecting', 'your', 'psyche', 'like', 'uh', 'huh', 'nuh', 'uh', 'uh', 'huh', 'nuh', 'uh', 'nuh', 'uh', 'uh', 'huh', 'my', 'whole', 'damn', 'style', 'fascinating', 'yeah', 'yeah', 'yeah', 'i', 'm', 'work', 'of', 'art', 'i', 'll', 'take', 'your', 'heart', 'get', 'it', 'racing', 'making', 'you', 'stop', 'making', 'you', 'stare', 'cause', 'you', 'know', 'i', 'm', 'rare', 'right', 'wanna', 'wanna', 'wannabe', 'right', 'i', 'm', 'the', 'one', 'i', 'm', 'the', 'real', 'one', 'wanna', 'wanna', 'wannabe', 'right', 'nuh', 'uh', 'bad', 'bad', 'for', 'the', 'history', 'good', 'god', 'i', 'm', 'a', 'masterpiece', 'right', 'wanna', 'wanna', 'wannabe', 'right', 'i', 'm', 'the', 'one', 'i', 'm', 'the', 'real', 'one', 'real', 'one', 'post', 'chorus', 'nuh', 'uh', 'uh', 'uh', 'uh', 'uh', 'wannabe', 'right', 'nuh', 'uh', 'uh', 'uh', 'uh', 'uh', 'and', 'you', 'know', 'it', 'huh', 'nuh', 'uh', 'uh', 'uh', 'uh', 'uh', 'wannabe', 'right', 'yeah', 'the', 'real', 'one', 'yeah', 'yeah', 'lie']"
40,CHUNG HA, ,[]
42,CHUNG HA, killing me everything feels so strange everything now has changed lost in the maze now i m insane hide and seek stuck with you blue a little too soon it s killing me killing me it s killing me killing me killing me uh oh oh oh it s killing me killing me baby when does it end try to pretend something just fell apart broken heart stuck with you spin blue a little too soon,"['killing', 'me', 'everything', 'feels', 'so', 'strange', 'everything', 'now', 'has', 'changed', 'lost', 'in', 'the', 'maze', 'now', 'i', 'm', 'insane', 'hide', 'and', 'seek', 'stuck', 'with', 'you', 'blue', 'a', 'little', 'too', 'soon', 'it', 's', 'killing', 'me', 'killing', 'me', 'it', 's', 'killing', 'me', 'killing', 'me', 'killing', 'me', 'uh', 'oh', 'oh', 'oh', 'it', 's', 'killing', 'me', 'killing', 'me', 'baby', 'when', 'does', 'it', 'end', 'try', 'to', 'pretend', 'something', 'just', 'fell', 'apart', 'broken', 'heart', 'stuck', 'with', 'you', 'spin', 'blue', 'a', 'little', 'too', 'soon']"
43,CHUNG HA, someday one day someday someday one day someday someday one day someday,"['someday', 'one', 'day', 'someday', 'someday', 'one', 'day', 'someday', 'someday', 'one', 'day', 'someday']"
44,CHUNG HA, bicycle uh whoa whoa oh yeah oh yeah yeah ah get up i know it uh yah yah yah move it uh te amo i ll give you more i m up here say yeah yeah yeah faster yeah so hard yeah yeah let s go on a ride yeah get on my bike let s go get out of my way yah how i like it do it my way yah and it goes like broom broom broom broom get out of my way yah face it do it my way yah and it goes like broom broom broom broom post chorus i m getting higher you re tripping lower and when i say it s done it s freaking over over whoa and i i ride it i ride it you like it when i ride it i ride it i ride it gimme that my sweat dripping down my back i got ice decorating my neck i ll be the strongest thing don t miss it cause i m the baddest queen i m sicker than all of them gossipin lowkeys don t bring me no fun come on i ll slay you from tip of my tongue you wanna know and know what she likes sit back and watch me ride,"['bicycle', 'uh', 'whoa', 'whoa', 'oh', 'yeah', 'oh', 'yeah', 'yeah', 'ah', 'get', 'up', 'i', 'know', 'it', 'uh', 'yah', 'yah', 'yah', 'move', 'it', 'uh', 'te', 'amo', 'i', 'll', 'give', 'you', 'more', 'i', 'm', 'up', 'here', 'say', 'yeah', 'yeah', 'yeah', 'faster', 'yeah', 'so', 'hard', 'yeah', 'yeah', 'let', 's', 'go', 'on', 'a', 'ride', 'yeah', 'get', 'on', 'my', 'bike', 'let', 's', 'go', 'get', 'out', 'of', 'my', 'way', 'yah', 'how', 'i', 'like', 'it', 'do', 'it', 'my', 'way', 'yah', 'and', 'it', 'goes', 'like', 'broom', 'broom', 'broom', 'broom', 'get', 'out', 'of', 'my', 'way', 'yah', 'face', 'it', 'do', 'it', 'my', 'way', 'yah', 'and', 'it', 'goes', 'like', 'broom', 'broom', 'broom', 'broom', 'post', 'chorus', 'i', 'm', 'getting', 'higher', 'you', 're', 'tripping', 'lower', 'and', 'when', 'i', 'say', 'it', 's', 'done', 'it', 's', 'freaking', 'over', 'over', 'whoa', 'and', 'i', 'i', 'ride', 'it', 'i', 'ride', 'it', 'you', 'like', 'it', 'when', 'i', 'ride', 'it', 'i', 'ride', 'it', 'i', 'ride', 'it', 'gimme', 'that', 'my', 'sweat', 'dripping', 'down', 'my', 'back', 'i', 'got', 'ice', 'decorating', 'my', 'neck', 'i', 'll', 'be', 'the', 'strongest', 'thing', 'don', 't', 'miss', 'it', 'cause', 'i', 'm', 'the', 'baddest', 'queen', 'i', 'm', 'sicker', 'than', 'all', 'of', 'them', 'gossipin', 'lowkeys', 'don', 't', 'bring', 'me', 'no', 'fun', 'come', 'on', 'i', 'll', 'slay', 'you', 'from', 'tip', 'of', 'my', 'tongue', 'you', 'wanna', 'know', 'and', 'know', 'what', 'she', 'likes', 'sit', 'back', 'and', 'watch', 'me', 'ride']"
45,CHUNG HA, x yeah you know you messed up boy interlude you should ve loved me at my worst now you just watch me on your tv screen yeah you know you messed up boy ,"['x', 'yeah', 'you', 'know', 'you', 'messed', 'up', 'boy', 'interlude', 'you', 'should', 've', 'loved', 'me', 'at', 'my', 'worst', 'now', 'you', 'just', 'watch', 'me', 'on', 'your', 'tv', 'screen', 'yeah', 'you', 'know', 'you', 'messed', 'up', 'boy']"
46,CHUNG HA,i feel you all the time warning warning ah na na na stay tonight stay tonight stay by my side stay tonight stay tonight stay sta a a ay stay with me woah oh post chorus tonight stay tonight tell me what you wanna do run away or stay toni ah tonight toni ah tonight toni ah tonight tell me what you wanna do run away or stay tonight bridge ah stay tonight stay tonight stay by my side stay tonight stay tonight stay,"['i', 'feel', 'you', 'all', 'the', 'time', 'warning', 'warning', 'ah', 'na', 'na', 'na', 'stay', 'tonight', 'stay', 'tonight', 'stay', 'by', 'my', 'side', 'stay', 'tonight', 'stay', 'tonight', 'stay', 'sta', 'a', 'a', 'ay', 'stay', 'with', 'me', 'woah', 'oh', 'post', 'chorus', 'tonight', 'stay', 'tonight', 'tell', 'me', 'what', 'you', 'wanna', 'do', 'run', 'away', 'or', 'stay', 'toni', 'ah', 'tonight', 'toni', 'ah', 'tonight', 'toni', 'ah', 'tonight', 'tell', 'me', 'what', 'you', 'wanna', 'do', 'run', 'away', 'or', 'stay', 'tonight', 'bridge', 'ah', 'stay', 'tonight', 'stay', 'tonight', 'stay', 'by', 'my', 'side', 'stay', 'tonight', 'stay', 'tonight', 'stay']"
47,CHUNG HA, masquerade you can find me right you can find me right you can find me right masquerade masquerade stepping clapping slow down down down down slow down masquerade oh you there you there masquerade post chorus you can find me right you can find me right you can find me right i like it like it dum dum dum du dum dum dum too much color oh yeah yeah stepping clapping slow down down down down slow down,"['masquerade', 'you', 'can', 'find', 'me', 'right', 'you', 'can', 'find', 'me', 'right', 'you', 'can', 'find', 'me', 'right', 'masquerade', 'masquerade', 'stepping', 'clapping', 'slow', 'down', 'down', 'down', 'down', 'slow', 'down', 'masquerade', 'oh', 'you', 'there', 'you', 'there', 'masquerade', 'post', 'chorus', 'you', 'can', 'find', 'me', 'right', 'you', 'can', 'find', 'me', 'right', 'you', 'can', 'find', 'me', 'right', 'i', 'like', 'it', 'like', 'it', 'dum', 'dum', 'dum', 'du', 'dum', 'dum', 'dum', 'too', 'much', 'color', 'oh', 'yeah', 'yeah', 'stepping', 'clapping', 'slow', 'down', 'down', 'down', 'down', 'slow', 'down']"
48,CHUNG HA,you re exactly what you re meant to be oh no there ain t nothing wrong with you i lift you up so that you can see oh what your ex has done to you i ll always treat you different so why are you judging me babe i think the scars are healing then oh but the feelings back again i m out of luck out of time i ve been out of my mind now you left but you still can t leave her behind when i speak in a voice that you hear isn t mine you said give me some time can t you see that i m trying she keeps weighting us down i keep wondering if you wanna stay can t seem to get off the ground but i keep trying to fly on faith post chorus no matter what you say you got me flying on faith yeah no matter what you say you got me flying on faith i let you tell me what s wrong with me oh when i don t take it out on you but when i tell you what s wrong with you oh boy you always got an attitude i ll always treat you different so why are you judging me babe i think the scars are healing then oh but the feelings back again,"['you', 're', 'exactly', 'what', 'you', 're', 'meant', 'to', 'be', 'oh', 'no', 'there', 'ain', 't', 'nothing', 'wrong', 'with', 'you', 'i', 'lift', 'you', 'up', 'so', 'that', 'you', 'can', 'see', 'oh', 'what', 'your', 'ex', 'has', 'done', 'to', 'you', 'i', 'll', 'always', 'treat', 'you', 'different', 'so', 'why', 'are', 'you', 'judging', 'me', 'babe', 'i', 'think', 'the', 'scars', 'are', 'healing', 'then', 'oh', 'but', 'the', 'feelings', 'back', 'again', 'i', 'm', 'out', 'of', 'luck', 'out', 'of', 'time', 'i', 've', 'been', 'out', 'of', 'my', 'mind', 'now', 'you', 'left', 'but', 'you', 'still', 'can', 't', 'leave', 'her', 'behind', 'when', 'i', 'speak', 'in', 'a', 'voice', 'that', 'you', 'hear', 'isn', 't', 'mine', 'you', 'said', 'give', 'me', 'some', 'time', 'can', 't', 'you', 'see', 'that', 'i', 'm', 'trying', 'she', 'keeps', 'weighting', 'us', 'down', 'i', 'keep', 'wondering', 'if', 'you', 'wanna', 'stay', 'can', 't', 'seem', 'to', 'get', 'off', 'the', 'ground', 'but', 'i', 'keep', 'trying', 'to', 'fly', 'on', 'faith', 'post', 'chorus', 'no', 'matter', 'what', 'you', 'say', 'you', 'got', 'me', 'flying', 'on', 'faith', 'yeah', 'no', 'matter', 'what', 'you', 'say', 'you', 'got', 'me', 'flying', 'on', 'faith', 'i', 'let', 'you', 'tell', 'me', 'what', 's', 'wrong', 'with', 'me', 'oh', 'when', 'i', 'don', 't', 'take', 'it', 'out', 'on', 'you', 'but', 'when', 'i', 'tell', 'you', 'what', 's', 'wrong', 'with', 'you', 'oh', 'boy', 'you', 'always', 'got', 'an', 'attitude', 'i', 'll', 'always', 'treat', 'you', 'different', 'so', 'why', 'are', 'you', 'judging', 'me', 'babe', 'i', 'think', 'the', 'scars', 'are', 'healing', 'then', 'oh', 'but', 'the', 'feelings', 'back', 'again']"
49,CHUNG HA, luce sicut stellae ooh yeah yeah no yeah shine for shine for me tonight oh let it shine for me tonight ooh ooh ooh ooh ooh all day ooh ooh ooh ooh ooh la la la la la la la la you know la la la la let s get it right now hoping dreaming wishing one shot one shot ooh yeah yeah ,"['luce', 'sicut', 'stellae', 'ooh', 'yeah', 'yeah', 'no', 'yeah', 'shine', 'for', 'shine', 'for', 'me', 'tonight', 'oh', 'let', 'it', 'shine', 'for', 'me', 'tonight', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'all', 'day', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'la', 'la', 'la', 'la', 'la', 'la', 'la', 'la', 'you', 'know', 'la', 'la', 'la', 'la', 'let', 's', 'get', 'it', 'right', 'now', 'hoping', 'dreaming', 'wishing', 'one', 'shot', 'one', 'shot', 'ooh', 'yeah', 'yeah']"
53,CHUNG HA, oh whoa yeah yeah oh yeah yeah uh uh uh ooh ooh ooh ooh ooh ooh post chorus oh whoa oh oh oh oh oh oh oh oh oh whoa oh oh oh oh oh oh oh oh oh whoa oh oh oh oh yeah yeah oh yeah yeah ,"['oh', 'whoa', 'yeah', 'yeah', 'oh', 'yeah', 'yeah', 'uh', 'uh', 'uh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'post', 'chorus', 'oh', 'whoa', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'whoa', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'whoa', 'oh', 'oh', 'oh', 'oh', 'yeah', 'yeah', 'oh', 'yeah', 'yeah']"
54,CHUNG HA, chill ah ah whoa chill ah ah whoa chill everyday lonely lonely friday baby i wanna dance with you shining my youth style sweat dripping off me just cool baby paradise chill i won t stop this chill chill chill just feel it feel it feel it feel a queen bee in this place uh uh yeah bomb bomb bomb and say my name ,"['chill', 'ah', 'ah', 'whoa', 'chill', 'ah', 'ah', 'whoa', 'chill', 'everyday', 'lonely', 'lonely', 'friday', 'baby', 'i', 'wanna', 'dance', 'with', 'you', 'shining', 'my', 'youth', 'style', 'sweat', 'dripping', 'off', 'me', 'just', 'cool', 'baby', 'paradise', 'chill', 'i', 'won', 't', 'stop', 'this', 'chill', 'chill', 'chill', 'just', 'feel', 'it', 'feel', 'it', 'feel', 'it', 'feel', 'a', 'queen', 'bee', 'in', 'this', 'place', 'uh', 'uh', 'yeah', 'bomb', 'bomb', 'bomb', 'and', 'say', 'my', 'name']"
58,CHUNG HA, all night long if i go blind it s alright all day long all night long  if you go blind it s alright love is blind ,"['all', 'night', 'long', 'if', 'i', 'go', 'blind', 'it', 's', 'alright', 'all', 'day', 'long', 'all', 'night', 'long', 'if', 'you', 'go', 'blind', 'it', 's', 'alright', 'love', 'is', 'blind']"
59,CHUNG HA, ,[]
60,CHUNG HA, comes n goes hurricane you re making it it comes and goes comes and goes ooh it comes and goes ooh hurricane you re making it it comes and goes,"['comes', 'n', 'goes', 'hurricane', 'you', 're', 'making', 'it', 'it', 'comes', 'and', 'goes', 'comes', 'and', 'goes', 'ooh', 'it', 'comes', 'and', 'goes', 'ooh', 'hurricane', 'you', 're', 'making', 'it', 'it', 'comes', 'and', 'goes']"
62,CHUNG HA, i remember very first time in love i remember oh oh i remember oh oh oh oh oh so i m in love i remember oh oh i remember whoa baby i need your love oh oh i need your love oh oh oh oh oh i want you roller coaster ooh ahh roller coaster oh whoa i need your love love baby your love love  uh huh  baby i need your love oh oh i need your love oh oh oh oh oh,"['i', 'remember', 'very', 'first', 'time', 'in', 'love', 'i', 'remember', 'oh', 'oh', 'i', 'remember', 'oh', 'oh', 'oh', 'oh', 'oh', 'so', 'i', 'm', 'in', 'love', 'i', 'remember', 'oh', 'oh', 'i', 'remember', 'whoa', 'baby', 'i', 'need', 'your', 'love', 'oh', 'oh', 'i', 'need', 'your', 'love', 'oh', 'oh', 'oh', 'oh', 'oh', 'i', 'want', 'you', 'roller', 'coaster', 'ooh', 'ahh', 'roller', 'coaster', 'oh', 'whoa', 'i', 'need', 'your', 'love', 'love', 'baby', 'your', 'love', 'love', 'uh', 'huh', 'baby', 'i', 'need', 'your', 'love', 'oh', 'oh', 'i', 'need', 'your', 'love', 'oh', 'oh', 'oh', 'oh', 'oh']"
64,CHUNG HA, snapping mmh don t make me love you yeah really freaky baby doesn t matter what you baby hate or love hate or love drop me off take it off yeah snapping snapping snapping snapping snapping snapping i will let you go post chorus i know i know i don t i don t care snapping ooh snappin snappin ooh i know i know i don t i don t mind snapping ooh snappin snappin baby i feel you yeah perfume shoo go on fade away purple rain ,"['snapping', 'mmh', 'don', 't', 'make', 'me', 'love', 'you', 'yeah', 'really', 'freaky', 'baby', 'doesn', 't', 'matter', 'what', 'you', 'baby', 'hate', 'or', 'love', 'hate', 'or', 'love', 'drop', 'me', 'off', 'take', 'it', 'off', 'yeah', 'snapping', 'snapping', 'snapping', 'snapping', 'snapping', 'snapping', 'i', 'will', 'let', 'you', 'go', 'post', 'chorus', 'i', 'know', 'i', 'know', 'i', 'don', 't', 'i', 'don', 't', 'care', 'snapping', 'ooh', 'snappin', 'snappin', 'ooh', 'i', 'know', 'i', 'know', 'i', 'don', 't', 'i', 'don', 't', 'mind', 'snapping', 'ooh', 'snappin', 'snappin', 'baby', 'i', 'feel', 'you', 'yeah', 'perfume', 'shoo', 'go', 'on', 'fade', 'away', 'purple', 'rain']"
66,CHUNG HA,hangul doo doo doop doo doo doop you i don t really mind ah ha he s got show so danger make me sad so for now i ll enjoy the ride take a swing with me oh yeah watch your back i got a bad boy bad boy bad boy so bad i got a bad boy bad boy bad boy oh he s so so bad ,"['hangul', 'doo', 'doo', 'doop', 'doo', 'doo', 'doop', 'you', 'i', 'don', 't', 'really', 'mind', 'ah', 'ha', 'he', 's', 'got', 'show', 'so', 'danger', 'make', 'me', 'sad', 'so', 'for', 'now', 'i', 'll', 'enjoy', 'the', 'ride', 'take', 'a', 'swing', 'with', 'me', 'oh', 'yeah', 'watch', 'your', 'back', 'i', 'got', 'a', 'bad', 'boy', 'bad', 'boy', 'bad', 'boy', 'so', 'bad', 'i', 'got', 'a', 'bad', 'boy', 'bad', 'boy', 'bad', 'boy', 'oh', 'he', 's', 'so', 'so', 'bad']"
68,CHUNG HA, love u make me feel so high i really want it deep brown eyes i really want it not afraid not a friend i just wanna love you oh i don t know it oh oh on my mind love you oh oh post chorus i just wanna wanna love you you make me oh oh i just wanna wanna love you ooh whoa i really want it oh i really want it ,"['love', 'u', 'make', 'me', 'feel', 'so', 'high', 'i', 'really', 'want', 'it', 'deep', 'brown', 'eyes', 'i', 'really', 'want', 'it', 'not', 'afraid', 'not', 'a', 'friend', 'i', 'just', 'wanna', 'love', 'you', 'oh', 'i', 'don', 't', 'know', 'it', 'oh', 'oh', 'on', 'my', 'mind', 'love', 'you', 'oh', 'oh', 'post', 'chorus', 'i', 'just', 'wanna', 'wanna', 'love', 'you', 'you', 'make', 'me', 'oh', 'oh', 'i', 'just', 'wanna', 'wanna', 'love', 'you', 'ooh', 'whoa', 'i', 'really', 'want', 'it', 'oh', 'i', 'really', 'want', 'it']"
70,CHUNG HA, chica ay s chica true self always message you gotta lead your way and you will be okay colors of blue beautiful it is true ready to move show me your love chica chica s you ve got it all chica chica s you re beautiful let it all out let your feelings out let the world know what you re all about say it say it chica chica s you ve got it all chica chica s you re living it like you wanna ooh,"['chica', 'ay', 's', 'chica', 'true', 'self', 'always', 'message', 'you', 'gotta', 'lead', 'your', 'way', 'and', 'you', 'will', 'be', 'okay', 'colors', 'of', 'blue', 'beautiful', 'it', 'is', 'true', 'ready', 'to', 'move', 'show', 'me', 'your', 'love', 'chica', 'chica', 's', 'you', 've', 'got', 'it', 'all', 'chica', 'chica', 's', 'you', 're', 'beautiful', 'let', 'it', 'all', 'out', 'let', 'your', 'feelings', 'out', 'let', 'the', 'world', 'know', 'what', 'you', 're', 'all', 'about', 'say', 'it', 'say', 'it', 'chica', 'chica', 's', 'you', 've', 'got', 'it', 'all', 'chica', 'chica', 's', 'you', 're', 'living', 'it', 'like', 'you', 'wanna', 'ooh']"
72,CHUNG HA, be yourself ooh ooh yeah yeah whatever you do yeah yeah on yeah be yourself you ooh no more are you ready be yourself be yourself be okay like it get it right keep it low be yourself you ooh ooh you ooh ooh yeah you ooh ooh you ooh ooh yeah just be yourself be yourself yeah yeah we go hard let s get get get it yeah,"['be', 'yourself', 'ooh', 'ooh', 'yeah', 'yeah', 'whatever', 'you', 'do', 'yeah', 'yeah', 'on', 'yeah', 'be', 'yourself', 'you', 'ooh', 'no', 'more', 'are', 'you', 'ready', 'be', 'yourself', 'be', 'yourself', 'be', 'okay', 'like', 'it', 'get', 'it', 'right', 'keep', 'it', 'low', 'be', 'yourself', 'you', 'ooh', 'ooh', 'you', 'ooh', 'ooh', 'yeah', 'you', 'ooh', 'ooh', 'you', 'ooh', 'ooh', 'yeah', 'just', 'be', 'yourself', 'be', 'yourself', 'yeah', 'yeah', 'we', 'go', 'hard', 'let', 's', 'get', 'get', 'get', 'it', 'yeah']"
