,artist,formatted_lyrics
6300,12,I justwanna be the one you love
6301,12,Gotme thinking you could save me
6302,12,Everybody think I'm crazy
6303,12,I just wanna be the one you touch
6304,12,I just wanna be the one you trust
6305,12,"Do you love me, love me, love me, love me, love me, yeah? (Yeah)"
6306,12,"Do you love me, love me, love me, love me, love me, not?(Love me, not)"
6307,12,"Do you love me, love me, love me, love me, love me, yeah? (Do you love me?)"
6308,12,"Do you love me, love me, love me, love me, love me, not?"
6309,12,This love ticket is a one-way
6310,12,Know your heart is my destination
6311,12,Not now but maybe someday
6312,12,We could have a different conversation
6313,12,Even though I know you got somebody
6314,12,And I got somebody too
6315,12,Still counting down the hours
6316,12,Till I'm out of petals on this flower
6317,12,"Do you love me, love me, love me, love me, love me, yeah? (Yeah)"
6318,12,"Do you love me, love me, love me, love me, love me, not?(Love me, not)"
6319,12,"Do you love me, love me, love me, love me, love me, yeah? (Do you love me?)"
6320,12,"Do you love me, love me, love me, love me, love me, not?"
6321,12,Do I ever cross your mind?Heaven knows you been on mine
6322,12,You're driving me crazy
6323,12,Oh baby
6324,12,Do I ever cross your mind?Heaven knows you live on mine
6325,12,You're driving me crazy
6326,12,Oh baby
6327,12,My heart is sinkin'Heart in my throat
6328,12,Drownin' in your old leather coat
6329,12,And now I spend my weekends alone
6330,12,"And think of all that I did, now that I don't"
6331,12,You moved out to west
6332,12,"And I moved to the city, made separate beds"
6333,12,But I still hold you in my chest
6334,12,When things aren't looking pretty
6335,12,Wishing you the best
6336,12,"But am I kidding myself, it's after midnight"
6337,12,Kicking myself for staying
6338,12,Could I picture myself believin'?Picture myself believin'Am I holding the words my head wants to hide?Thinking the worst forever
6339,12,Could I picture myself believin'?Picture myself believin' in us
6340,12,My head says one thing
6341,12,But this feels amazin'Forever is something
6342,12,"But together, we're crazy"
6343,12,Friday where you at? Then I hit you back
6344,12,I'll hit you with that come through cause I know you want to
6345,12,"Saturday I'm out, where the part you out?Didn't think you'd be here"
6346,12,Who's that girl I see here?
6347,12,You're so problematic
6348,12,"Overdramatic, the way I can't let it go"
6349,12,I know that we say we'd keep it all on the low
6350,12,"No, I don't wanna be selfish, yeah"
6351,12,But I am when it comes to you
6352,12,"I don't wanna be desperate, yeah"
6353,12,But I am when I can't have you
6354,12,I dont want to want you as bad as I want you
6355,12,But I know that you want me too
6356,12,"I don't wanna be selfish, yeah"
6357,12,But I am when it comes to you
6358,12,"Sunday I'm in bed, all up in my head"
6359,12,Why you even in there?Really thought I didn't care
6360,12,And Ive been trying to catch a vibe'Cause when were together feels like were together
6361,12,Twinkle lights on the ceiling
6362,12,"Baby, you make me feel things that I've never felt before"
6363,12,Ten fingers tangled
6364,12,Said I look like an angel as we're lying on the floor
6365,12,Close your eyes for a moment
6366,12,Do you feel like you're floating?On a little private shore
6367,12,One million reasons why you won't find me leaving'Cause I've never wanted more
6368,12,"Honey, honey, honey, honey, honeymoon"
6369,12,"We be doing things that honey, honey, honey, honeys do"
6370,12,Build a field of flowers just to waste the hours
6371,12,Run away with you
6372,12,"On a honeymoon, on a honey-honeymoon"
6373,12,Picnic made for two
6374,12,"And we could, and we could"
6375,12,Build a field of flowers just to waste the hours
6376,12,Run away with you
6377,12,"On a honeymoon, on a honey-honeymoon"
6378,12,"Sweet like Hi-Chew and I-Got a sweet tooth so I-Blame it on you, mm"
6379,12,I know you're good for me (yuh)
6380,12,Don't want it sugar-free (no)
6381,12,I love you endlessly
6382,12,And I don't wanna leave this
6383,12,Life that we're makin'And the future we're shaping
6384,12,There's so much that's left in store
6385,12,One million reasons why you won't find me leaving
6386,12,Cause I've never wanted more
6387,12,"One, two, P.MIt's P.M., I'm still asleep"
6388,12,I wanna wake up but I'm tooweak
6389,12,"Toface the day,"
6390,12,I'm too afraid
6391,12,Breakfast ain't breakfast nomore
6392,12,Feel like I'm on vacay when I'm at the store
6393,12,"My socks feel neglected, haven't touched the door"
6394,12,I can't recall what it's like before
6395,12,It's always just eighteen degrees
6396,12,The AC might break and I drink too much tea
6397,12,"Wish I had a boyfriend, I guess it's just me"
6398,12,Daydreaming constantly (Yeah)
6399,12,I wanna say that I'm okay
6400,12,But I don't know if that's the way to be
6401,12,When in reality
6402,12,"It's P.M., I'm still asleep"
6403,12,I wanna wake up but I'm too weak
6404,12,"To face the day, I'm too afraid"
6405,12,Don't wanna feel sad and just repeat
6406,12,Th times I've had feels incomplet
6407,12,"Wanna escape, but I'm too afraid"
6408,12,"One, two, P.MOne, two, P.M"
6409,12,I join too many calls at night
6410,12,My screen is too bright and we all are too quiet
6411,12,But still I keep waitin' for that Zoom invite
6412,12,Only feel alive when I'm online (Yeah)
6413,12,I wanna say that I'm okay
6414,12,"But I don't know if that's the way to be (To be, to be, to be)"
6415,12,When in reality
6416,12,"Slept through my alarm, looked at my phone, I'm kinda late"
6417,12,"Now my schedule's all messedup,"
6418,12,I didn't evenstart my day
6419,12,But I had adream that I flew up to the sky and itwasprettygreat
6420,12,"I guess it'sworth it, prettyworth it"
6421,12,"Caught my sleeve goin' out the door, messed up my favorite sweater"
6422,12,"My reflection caught my eye, now it looks even better"
6423,12,"Then I lost my keys and I had a reason to say, ""Hi"" to my cute new neighbour"
6424,12,"I guess it's worth it, really worth it"
6425,12,'Cause it brought me straight to you
6426,12,And it's like I always knew
6427,12,That the littlest things I would never do
6428,12,"It would bring me straight to you, straight to you, straight to you"
6429,12,Straight to you
6430,12,Straight to
6431,12,Walked into work and who do I see? A familiar stranger starin' at me
6432,12,What are the chances I'd run into you? I guess love really comes out the blue
6433,12,"Never really thought love would come from an accident, but I'm not mad at it"
6434,12,"I guess it's worth it, you're so worth it"
6435,12,'Cause it brought me straight to you
6436,12,And it's like I always knew
6437,12,That the littlest things I would never do
6438,12,"It would bring me straight to you, straight to you, straight to you"
6439,12,"Straight to you (Yeah, yeah)"
6440,12,Straight to you (Oh)
6441,12,"Straight to you (Yeah, yeah, oh)"
6442,12,Straight to
6443,12,"It brought me straight to you, it brought me straight to you"
6444,12,"It brought me straight to you, it brought me straight to you (Straight to you)"
6445,12,"It brought me straight to you, it brought me straight to you (Oh)"
6446,12,"It brought me straight to you, it brought me straight to you (To you)"
6447,12,And I knew that the ending had started
6448,12,I knew I was losing a friend
6449,12,Now Iknowhow it feelsto be part of the broken-hearted
6450,12,Can'tforget but we're trying
6451,12,My room feels cold in the morning
6452,12,There's an empty space in my head
6453,12,It's getting hard not to reach for the things that I'm used to holding
6454,12,I know one place to find it
6455,12,All I need is a bit of your touch
6456,12,But just a little is a little too much
6457,12,I wanna believe in me without us
6458,12,All I need is a bit of your
6459,12,All I need is a bit of your touch
6460,12,But just a little is a little too much
6461,12,I wanna believe there's a me without us
6462,12,How can I breathe without feeling your touch?
6463,12,I don't wanna be part of your story
6464,12,I don't wanna try to pretend
6465,12,Now I know how it feels to be part of the broken-hearted
6466,12,Can't forget but I'm trying
6467,12,All I need is a bit of your touch
6468,12,But just a little is a little too much
6469,12,I wanna believe in me without us
6470,12,All I need is a bit of your
6471,12,All I need is a bit of your touch
6472,12,But just a little is a little too much
6473,12,I wanna believe there's a me without us
6474,12,How can I breathe without feeling your touch?
6475,12,Ooh-ooh-ooh-ooh-ooh-ooh-ooh (I wanna believe it)
6476,12,Ooh-ooh-ooh-ooh-ooh-ooh-ooh (I wanna believe it)
6477,12,Ooh-ooh-ooh-ooh-ooh-ooh-ooh (I wanna believe it)
6478,12,Ooh-ooh-ooh-ooh-ooh-ooh-ooh
6479,12,My room feels cold in the morning
6480,12,There's an empty space in my bed
6481,12,"Ooh, ooh-ooh, ooh, ooh-ooh, ooh"
6482,12,Yeah
6483,12,Stuck inside this house
6484,12,Wondered how'd we get here
6485,12,We were supposed to be so far away
6486,12,And I kinda miss the crowds
6487,12,Hold your hand to get through
6488,12,"All I wanna do, replay the days"
6489,12,"Fly to Bali, stay on the low"
6490,12,Cherry blossoms in Tokyo
6491,12,Anywhere that you are is where I wanna be
6492,12,"Straight to Toronto, playin' in the snow"
6493,12,"Go to New York, takin' photos'Cause anywhere that you are is where I wanna be"
6494,12,So stay where you are
6495,12,Don't need to go out'Cause I just wanna see you IRLDon't wanna go far
6496,12,No train or plane or car
6497,12,As long as I can see you IRL
6498,12,"How could I ever fall in love again?How could I ever find another friend?Like you, like you"
6499,12,If things were different id be innocent
6500,12,Cause I would see this to the bitter end
6501,12,"With you, with you"
6502,12,I wonder if you found out
6503,12,I wonder if I made a sound
6504,12,Cause if I told you lights out
6505,12,Would you want me to turn back around
6506,12,If I told you stay here
6507,12,And let you feel let you fear
6508,12,Would your doubts disappear
6509,12,Cause I used to
6510,12,Count on you
6511,12,To tell the truth
6512,12,I thought you knew
6513,12,Id risk it all for me and you
6514,12,So can we slow down
6515,12,Like how we used to
6516,12,How could I ever fall in lov again? (Love again)
6517,12,How could I ever find anothr friend? (Another friend)
6518,12,"Like you, like you"
6519,12,If things were different id be innocent
6520,12,Cause I would see this to the bitter end
6521,12,"With you, with you"
6522,12,Please dont ever cut ties (Cut ties)
6523,12,Please dont over analyze
6524,12,Cause if you look in my eyes
6525,12,You would finally understand why I
6526,12,Count on you
6527,12,To tell the truth
6528,12,I thought you knew
6529,12,Id risk it all for me and you
6530,12,So can we slow down
6531,12,Like how we used to
6532,12,Supermarket browsing at midnight
6533,12,Coffee with the caramel sunrise
6534,12,Swaying in the kitchen to lofi
6535,12,Kissing in the traffic at red lights
6536,12,"With every call, summer to fall"
6537,12,Gone in a blink of an eye
6538,12,So I'm trying to hold on to it all
6539,12,But everything's flying by
6540,12,I just wanna make little lifetimes with you
6541,12,"Every day, every night"
6542,12,And in everything we do
6543,12,"One more minute, one more hour"
6544,12,Daisy-chain them all into
6545,12,My own little lifetime with you
6546,12,We can reminisce of our first date
6547,12,Laughin' like we'r kids in our old age
6548,12,Maybe for a moment w'll both wait
6549,12,Make another memory at your place
6550,12,There might be a day where it all fades away
6551,12,Gone in a blink of an eye
6552,12,So I'm trying to hold on to it all
6553,12,But everything's flying by
6554,12,I just wanna make little lifetimes with you (with you)
6555,12,Every day (every day)
6556,12,", every night (every night)"
6557,12,And in everything we do (everything we do)
6558,12,"One more minute, one more hour"
6559,12,Daisy-chain them all into
6560,12,My own little lifetime with you
6561,12,"Blue, when I walk out this room"
6562,12,Hope the colour of the sky changes to blue
6563,12,"And see the flowers bloom, wish I could make it through"
6564,12,"'Cause lately I've been fadin', I just wanna change this"
6565,12,"I've been needin' savin', stuck inside this rain"
6566,12,When all I wanna do is get away
6567,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6568,12,"I'm daydreaming, I stay dreaming"
6569,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6570,12,"I'm daydreaming, I stay dreaming"
6571,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6572,12,"I wanna wake up 'cause I've had enough of daydreaming, but I stay dreaming"
6573,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6574,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6575,12,"Don't wanna be stuck 'cause I've too much of daydreaming, but I stay dreaming"
6576,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6577,12,"Gray (Gray, ayy)"
6578,12,", when all the seasons change my Winter still remains"
6579,12,"And I, know that they say that this, won't last forever"
6580,12,"But I don't know how much of this, I can wather"
6581,12,"I'm tired of all this waitin', I just wanna change this"
6582,12,"Oh, I just wanna chang this"
6583,12,"I've been needin' savin', stuck inside this rain"
6584,12,When all I wanna do is get away
6585,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6586,12,"I'm daydreaming, I stay dreaming"
6587,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6588,12,"I'm daydreaming, I stay dreaming"
6589,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6590,12,"I wanna wake up 'cause I've had enough of daydreaming, but I stay dreaming"
6591,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6592,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6593,12,"Don't wanna be stuck 'cause I've too much of daydreaming, but I stay dreaming"
6594,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6595,12,"Doo, too-doo, too-doo, too-doo, too-doo, doo, doo"
6596,12,"I'm daydreaming, I'm done dreaming"
6597,12,Paranoia
6598,12,"Lately, everything been goin' way too good"
6599,12,"Keep on waitin' for a storm, yeah, I wish it would"
6600,12,But it isn't comin'Do I bore you?Lately our time together been hittin' different
6601,12,"Even though you listen, I guess I'm overthinkin'This is so annoying"
6602,12,These fights I don't wanna start
6603,12,Don't mean to tear us apart
6604,12,I wish I could take it back
6605,12,"'Cause my mind is goin' tik-tok, tik-tok"
6606,12,"Spendin' hours in my head, been a minute since I left my bed"
6607,12,"Mind is goin' tik-tok, tik-tok"
6608,12,"I might need a second chance, so that you could understand"
6609,12,Why my mind is goin' tik-tok (Tik-tok)
6610,12,", tik-tok (Tik-tok)"
6611,12,Why my mind is goin' tik-tok (Tik-tok)
6612,12,", tik-tok (Tik-tok)"
6613,12,Call me crazy 'cause lately I'm gettin' anxious when you call
6614,12,"I've been thinkin' if I did something, I did nothing at all"
6615,12,"Too many questions, too little time"
6616,12,"I'm stuck in a prison, committed no crime"
6617,12,These fights I don't wanna start
6618,12,Don't mean to tear us apart
6619,12,I wish I could take it back
6620,12,"'Cause my mind is goin' tik-tok, tik-tok"
6621,12,"Spendin' hours in my head, been a minute since I left my bed"
6622,12,"Mind is goin' tik-tok, tik-tok"
6623,12,"I might need a second chance, so that you could understand"
6624,12,Why my mind is goin' tik-tok (Tik-tok)
6625,12,", tik-tok (Tik-tok)"
6626,12,Why my mind is goin' tik-tok (Tik-tok)
6627,12,", tik-tok (Tik-tok)"
6628,13,I know it's strange
6629,13,I left you when I promise to stay
6630,13,And when you see me on stage just know
6631,13,Im searching the crowds for you
6632,13,I know it's strange
6633,13,The cupid arrow aint got the range
6634,13,When you see me with her just know
6635,13,That she doesnt love me too
6636,13,Look out at the hills everyday
6637,13,The sun doesnt rise the same way
6638,13,"Shotgun in my , would you"
6639,13,Fill this empty seat
6640,13,And I know its already dark outside where I'm from
6641,13,"I cant cry, I cant cry, I cant lie"
6642,13,Im thinking maybe this life aint meant for me
6643,13,Can I fly back home to you?Cause life aint worth it if you ain't involvd
6644,13,"Trust, I'll wait til dawn till dawn"
6645,13,But the sun just set
6646,13,And Im in the shad
6647,13,Wont you call my name
6648,13,Like you did before
6649,13,Im sick of waiting
6650,13,On the day that I escape
6651,13,Escape from the hills to you
6652,13,Look out at the hills every day
6653,13,The sun doesnt rise the same way
6654,13,"Shotgun in my , would you"
6655,13,Fill this empty seat
6656,13,Look out at the hills every day
6657,13,The sun doesnt rise the same way
6658,13,"Shotgun in my , would you"
6659,13,Fill this empty seat
6660,13,"Ay, ay"
6661,13,"Louis and Prada, Chanel"
6662,13,She want it all I could tell
6663,13,BAPE on me I just feel like Pharrell
6664,13,In a whip and I bump Makavel
6665,13,Business calls in my cell
6666,13,I don't answer to a LI don't ring if it ain't cash
6667,13,Ay ay ay ay
6668,13,"She said, where you at? I'm in the stu, bitch"
6669,13,"Stanley Kubrick, bitch I'm shining in my movie"
6670,13,"You a tourist, we aint fucking with your new shit"
6671,13,"Introducing, Warren you know who gon' prove them wrong, oh no"
6672,13,"Oh no, what a time to be alive, this the life I really chose"
6673,13,And my palette always gold
6674,13,Checklist all my goals in a week
6675,13,"Gimme more, gimme more, yeah"
6676,13,I'm the man
6677,13,"Fuck with me once I pop out, they know I'm in demand, yeah"
6678,13,"Rick on m, I'm wearing brands, yeah"
6679,13,"She wanna com to the lands, dawg, dawg"
6680,13,"I've been lonely for a while, my dawg, I'm focused on this side"
6681,13,Tell her come bring all her friends
6682,13,We got a party in west
6683,13,I guess she think I'm the man
6684,13,I'm always winning again
6685,13,All of my pieces from France
6686,13,I got addicted to bands
6687,13,She wanna make us to we
6688,13,"I said I don't speak no French, no"
6689,13,"No, I said I don't speak no French"
6690,13,"No, I said I don't speak no French, yeah"
6691,13,"No, I said I don't speak no French, yeah"
6692,13,Ay
6693,13,"She just want problems, I told her I want none of that"
6694,13,Want none of that
6695,13,"Twin CS how you be stepping, relax"
6696,13,"Can't you relax?I told my dawgs, I'm gonna make it, that's facts"
6697,13,"No matter the cost, yeah, yeah"
6698,13,"Magazine Vogue, yeah, yeah"
6699,13,"Do a champion pose, yeah, yeah"
6700,13,"Look, figures, tryna make that for my momma periods in high school turn to commas"
6701,13,Young and making bread
6702,13,Hol' up I ain't even started!All these bitches star struck
6703,13,I don't wanna fall in love! (not right now)
6704,13,Party on the westside
6705,13,You and IFeel alive for a moment
6706,13,For a moment
6707,13,"Ay, ay"
6708,13,"Louis and Prada, Chanel"
6709,13,She want it all I could tell
6710,13,BAPE on me I just feel like Pharrell
6711,13,In a whip and I bump Makavel
6712,13,Business calls in my cell
6713,13,I don't answer to a LI don't ring if it ain't cash
6714,13,Ay ay ay ay
6715,13,"She said, where you at? I'm in the stu, bitch"
6716,13,"Stanley Kubrick, bitch I'm shining in my movie"
6717,13,"You a tourist, we aint fucking with your new shit"
6718,13,"Introducing, Warren you know who gon' prove them wrong, oh no"
6719,13,"Oh no, what a time to be alive, this the life I really chose"
6720,13,And my palette always gold
6721,13,Checklist all my goals in a week
6722,13,"Gimme more, gimme more, yeah"
6723,13,I'm the man
6724,13,"Fuck with me once I pop out, they know I'm in demand, yeah"
6725,13,"Rick on m, I'm wearing brands, yeah"
6726,13,"She wanna com to the lands, dawg, dawg"
6727,13,"I've been lonely for a while, my dawg, I'm focused on this side"
6728,13,Tell her come bring all her friends
6729,13,We got a party in west
6730,13,I guess she think I'm the man
6731,13,I'm always winning again
6732,13,All of my pieces from France
6733,13,I got addicted to bands
6734,13,She wanna make us to we
6735,13,"I said I don't speak no French, no"
6736,13,"No, I said I don't speak no French"
6737,13,"No, I said I don't speak no French, yeah"
6738,13,"No, I said I don't speak no French, yeah"
6739,13,Ay
6740,13,"She just want problems, I told her I want none of that"
6741,13,Want none of that
6742,13,"Twin CS how you be stepping, relax"
6743,13,"Can't you relax?I told my dawgs, I'm gonna make it, that's facts"
6744,13,"No matter the cost, yeah, yeah"
6745,13,"Magazine Vogue, yeah, yeah"
6746,13,"Do a champion pose, yeah, yeah"
6747,13,"Look, figures, tryna make that for my momma periods in high school turn to commas"
6748,13,Young and making bread
6749,13,Hol' up I ain't even started!All these bitches star struck
6750,13,I don't wanna fall in love! (not right now)
6751,13,Party on the westside
6752,13,You and IFeel alive for a moment
6753,13,For a moment
6754,13,Who on my dick? Get off it
6755,13,This dick ain't free like K-Dot said
6756,13,"Oh, shit, Im Warren, hello, miss"
6757,13,"Oh, shit, want foreign cars and minks"
6758,13,"Y'all tryna eat off my bread, huh?Fuck boy better know, get your bread up, huh"
6759,13,Y'all pissed cause I'm here right now
6760,13,"Aw shit, your bitch is here right now, ayy"
6761,13,Who on my dick? Don't play often
6762,13,"Pardon, yellow only getting started"
6763,13,"Weak fuck, don't talk to me, get to punching"
6764,13,"Function trash, lemme get a drink or something"
6765,13,"Liquor, liquor in my system, huh"
6766,13,"Vision, vision "
6767,13,"I be on some new shit, new whips, buy two of them"
6768,13,"On a cruise ship, ooh, bitch"
6769,13,"Fuck the lights, I wanna see your eyes"
6770,13,"In these cold nights, yeah, you make me feel alive"
6771,13,You is always on my mind
6772,13,"Baby, let's not waste no time (Time)"
6773,13,"Fuck the lights, I wanna see your eyes"
6774,13,"In these cold nights, yeah, you make me feel alive"
6775,13,You is always on my mind
6776,13,"Baby, let's not waste no time (Time)"
6777,13,Do you like when I rap or when I sing it for you?Do you like when my songs reminisce about us?Why am I sus? You know I love you
6778,13,"All about you, everything you do"
6779,13,"Uh, just tryna count up my numerals, huh"
6780,13,"You know you perfect and beautiful, huh"
6781,13,"Do you like it when I'm running and running for you, like the sun don't exist no more, huh"
6782,13,"You like Kim, impossible"
6783,13,Blossomed myself Im good to go
6784,13,"For you, Im positively sure"
6785,13,"There's no one like you, baby (Prr)"
6786,13,Can you dial me up oclock? I'll be waiting lonely (Prr)
6787,13,"Please don't call this bluff, I be just tryna ask you, baby (Prrr)"
6788,13,I be sitting in my room hot as fuck with no AC (Prr)
6789,13,"All this ice is nice, but baby, will you notice maybe?Your body is angelic uh, pendant white gold I'm praying, huh"
6790,13,"For you Ill do anything, huh"
6791,13,"Sending love hearts still pending, huh"
6792,13,"Dependent on you crazy, but you independent, baby"
6793,13,Maybe we can sort things out
6794,13,"Maybe you will play my songs?(Yeah, I like that, woo)"
6795,13,"One night, yeah, one night"
6796,13,Let me just come over to your place dont overthink aboutit
6797,13,"Somenights, I might"
6798,13,Runaway to you and see theskies they getting gloomier
6799,13,"Baby wont you, tell me your mood"
6800,13,Areyoufeelingblue? (yeah)
6801,13,Are youfeeling blue?Are youfeeling blue? (whoa)
6802,13,Are you feeling-
6803,13,"Yeah, fats on your body look alright"
6804,13,"Pants with the stripes on the sides, oh my"
6805,13,Im on a ride to the highs alright
6806,13,Babe why you looking at my eyes all the time?Eyes all the time
6807,13,"I come alive in the night all the time (oh-oh, yeah)"
6808,13,"One night, yeah, one night"
6809,13,Let me just come over to your place dont overthink about it
6810,13,"Some nights, I might"
6811,13,"Run away to you and see the skies, they getting gloomier"
6812,13,"Yeah, yeah, yeah"
6813,13,"I feel like the man, shawty wanna count my bands"
6814,13,"Im in love, I'mma let you know know"
6815,13,"Im in love (yeah, yeah, yeah, yeah)"
6816,13,I dont wanna be real mad now
6817,13,"Face cute, and you know that her ass out"
6818,13,"Cash out, when I hop and I drag out"
6819,13,"Cats wild, and they run around fast now (fast, fast, fast, fast)"
6820,13,I just wanna be by your side
6821,13,"Yeah, pull me closer to your eyes"
6822,13,"Damn I got phones, shawty wanna slide"
6823,13,"Aye, sorry my neck not ice, I'mma put her on ice"
6824,13,"I'mma make her waste time, shit"
6825,13,I'mma wait inside this line shit
6826,13,"Get the fuck out of my mentions, my baby wear lingerie different"
6827,13,"She sauna and winter, I bought her a pendant"
6828,13,"Pull up to my crib, she eating that dinner"
6829,13,"She say Im out of this world, I'm a Venus"
6830,13,Everybody know Im a star and she know that
6831,13,"Cold ass, flow get your flow back"
6832,13,Too many rappers being opps and they chose that
6833,13,I dont wanna phone back (prrrr)
6834,13,Are you down to ride?Are you down to ride?Are you down to ride?Ha
6835,13,I see yellow sunshine in the morning
6836,13,Im feeling better every time you still snoring (Wow)
6837,13,I don't know if you're down for me
6838,13,I don't know if you're down with me
6839,13,Okay your shit mediocre
6840,13,Im so fly they feeding those birds
6841,13,I know why you choosing those words
6842,13,"My, oh, my, better put your clothes first (Uhhh)"
6843,13,I go first
6844,13,Mind so dizzy like a spiral curse
6845,13,Snap on beats I got viral burst
6846,13,"Waves on the mic, Hawaii Five- (Errrr, skrt)"
6847,13,"Stay up all night, like a owl, OVO shit"
6848,13,Cool boys think that they really know shit
6849,13,Sense so strong I got scoliosis
6850,13,My love life be some Romeo shit
6851,13,"Romeo, Juliet"
6852,13,Homie dont fool me yet
6853,13,I go to clubs with some drinks in my hand to fit in
6854,13,So do you really think that Im cooli yet?
6855,13,I dont know if you down
6856,13,I dont know if you down for me
6857,13,I dont know if youll frown
6858,13,I dont know if youll find your peace
6859,13,"I dont know, I dont know, I dont know"
6860,13,I dont know
6861,13,(It's Chasu's fault)
6862,13,"Oh, yeah, yeah, yeah"
6863,13,"Yeah, yeah"
6864,13,"Oh, yeah, yeah, yeah"
6865,13,"Hmm, hmm, hmm, hmm, yeah"
6866,13,"Oh, yeah,yeah"
6867,13,Ohyeah
6868,13,"Oh, yeah, yeah,yeah"
6869,13,Baby showed up with blue jeans
6870,13,"Ijust wanna know the true things about you (Yeah, hold up, ay, yeah)"
6871,13,"Baby got the new pink ring, yeah"
6872,13,"New tee fresh as Febreze, yeah"
6873,13,"And she might clean up the dishes, yeah"
6874,13,"You waiting for me now, half past my Uber ride here"
6875,13,Sitting on my couch
6876,13,"Don't need luggage, I don't fly here"
6877,13,You see me like I'm miles away
6878,13,But baby I be right here
6879,13,"I think I'm not me, switch my buttons feel like lightyear"
6880,13,You so goofy
6881,13,Girl can you introduce me about you?Maybe just tell me two things
6882,13,"I just wanna see you shoot me, I got you"
6883,13,"Why can't you be my cupid?Half time I'm acting stupid, yeah"
6884,13,Kick it in the crib like Bruce Lee
6885,13,"Hope that you're not too choosy, yeah"
6886,13,Call me up at summertime
6887,13,We'll sit down in the park where there's no one behind us
6888,13,"You let me choose, yeah"
6889,13,"I'll wait for you, yeah"
6890,13,"Baby, I'm Gemini (Yeah)"
6891,13,"Baby I'm twin, yeah"
6892,13,Bed bunk drinking on Gin Tonic
6893,13,"Pockets, wallet, where's my wallet?Spend shit on you couple dollars"
6894,13,"We can go eat olive garden, yeah"
6895,13,"You make me sit around, stick around by your side"
6896,13,Carry all this bullshit
6897,13,Fuck a fullcliplike the stickaround your side (Man)
6898,13,"Fuck man I'mpissed off, tryna get my pocket like Rick Ross"
6899,13,"Heavy on the sides and we lift off, I'm a big dog"
6900,13,"I'm getting miss calls, but I miss y'all like damn (Damn, damn)"
6901,13,"Jeans on my body, they Japanese denim"
6902,13,"Peace for my shawty, she really be jealous"
6903,13,Green on a thottie 'cause she really need bags like
6904,13,COD how I'm really showing off these tags like
6905,13,"Green light, yellow light, red light traffic"
6906,13,"Fuck a bad bitch, all I need is a full package"
6907,13,When I'm with the bros I need wood like a cabin
6908,13,"Loud on the smoke, but the sound from the mattress"
6909,13,"You make me move so different (Ayy, hold up, hold up)"
6910,13,"You make me move so different (Ayy, ayy, ayy, ayy)"
6911,13,Why don't you feel me? (Feel me)
6912,13,"Touch up against my chest, oh no (Touch up against my chest, oh no)"
6913,13,"Touch up against my chest, oh no (Oh no)"
6914,13,"You make me feel, you make me feel awake (Awake)"
6915,13,You make me feel awake
6916,13,"You make me feel like, I just woke up and it's bright, look"
6917,13,"Baby, why you picking sides? Look"
6918,13,"Let me just stare at your eyes, look (Ayy, look)"
6919,13,I'm looking at your eye
6920,13,"Bitches on the 'Gram, they slide"
6921,13,"Pictures on flash, can you find me?Bitch I'm unique, on my mommy"
6922,13,"Yeah, on my dad, hey"
6923,13,Tell me why you looking hella mad? Wait
6924,13,"I just made the crowd go chant, ayy"
6925,13,"Can't afford a supercar, no valet"
6926,13,"Like, skrt, skrt, skrt, I do a lot"
6927,13,"Not twenty-one, but it's my job"
6928,13,"I better run, I'm outta time"
6929,13,"I'm out divine, I put that crown on my noggin"
6930,13,"Now they knocking on the door for the wet floor sign, look"
6931,13,Who on my dick? Get off it
6932,13,This dick ain't free like K-Dot said
6933,13,"Oh, shit, Im Warren, hello, miss"
6934,13,"Oh, shit, want foreign cars and minks"
6935,13,"Y'all tryna eat off my bread, huh?Fuck boy better know, get your bread up, huh"
6936,13,Y'all pissed cause I'm here right now
6937,13,"Aw shit, your bitch is here right now, ayy"
6938,13,Who on my dick? Don't play often
6939,13,"Pardon, yellow only getting started"
6940,13,"Weak fuck, don't talk to me, get to punching"
6941,13,"Function trash, lemme get a drink or something"
6942,13,"Liquor, liquor in my system, huh"
6943,13,"Vision, vision "
6944,13,"I be on some new shit, new whips, buy two of them"
6945,13,"On a cruise ship, ooh, bitch"
6946,13,"Fuck the lights, I wanna see your eyes"
6947,13,"In these cold nights, yeah, you make me feel alive"
6948,13,You is always on my mind
6949,13,"Baby, let's not waste no time (Time)"
6950,13,"Fuck the lights, I wanna see your eyes"
6951,13,"In these cold nights, yeah, you make me feel alive"
6952,13,You is always on my mind
6953,13,"Baby, let's not waste no time (Time)"
6954,13,(It's Chasu's fault)
6955,13,"Oh, yeah, yeah, yeah"
6956,13,"Yeah, yeah"
6957,13,"Oh, yeah, yeah, yeah"
