song_id	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
3j0iquDiY3xVzFqx3xnE6V	185888	7	1	4	0.341	0.392	0.424	1.45e-06	0.183	-9.281	0.0256	0.525	97.165
22SrTL8jqjS2X9ZZpq8MWq	142867	1	1	4	0.372	0.66	0.449	0	0.601	-11.828	0.0295	0.764	96.638
3pl0zws6JCFYUOuMJQNwB7	155773	10	0	4	0.211	0.671	0.681	2.56e-06	0.0452	-9.12	0.181	0.96	162.678
2xGGgpAM41KhRMyw0seU9Y	121667	8	1	4	0.353	0.282	0.818	1.12e-06	0.761	-7.029	0.0504	0.892	187.907
3XEUX7vgOmjZH6cFzKtmiC	193520	9	1	4	0.0243	0.618	0.706	0.0038	0.0861	-8.587	0.0535	0.809	122.394
4t3JszDMGnKP2W8xElXe2n	167933	2	1	4	0.761	0.479	0.402	4.41e-06	0.63	-10.523	0.0302	0.571	128.062
1cLfXnBwTFuRngRZfQeLof	160533	2	1	4	0.00407	0.316	0.921	0	0.37	-3.491	0.0708	0.723	145.559
3xNJ6DmYgZIKNbCI6hJzvz	159147	10	1	4	0.299	0.481	0.464	0	0.0697	-9.273	0.0354	0.638	106.213
0I4yYE831a8SW8QIx6bz4x	209640	11	1	4	0.235	0.408	0.692	0.0255	0.197	-9.478	0.0685	0.684	82.499
50t8gshcAtXiUdk7nHfYDp	215160	9	1	4	0.228	0.33	0.693	3e-05	0.274	-8.395	0.162	0.592	174.377
3MVr7KeWF6kf4znJMwiEnx	182800	0	1	4	0.539	0.517	0.533	1.97e-05	0.164	-11.053	0.0306	0.769	126.229
5RqfpXAbnJLLrF3uXL8Wqe	174808	0	1	3	0.0218	0.527	0.297	0.404	0.0828	-11.389	0.0323	0.547	95.46
2DBG4Wm8lWufbMXEsF6RzL	187107	7	1	4	0.493	0.488	0.361	2.28e-05	0.12	-16.364	0.0298	0.565	90.949
02ZYIF6aoXo6Zz7EUBpoIc	176693	5	1	4	0.267	0.671	0.46	0.366	0.0379	-13.482	0.0346	0.812	142.696
7AJrMscLkjpQ2p5XlWwFwO	165400	1	1	3	0.437	0.437	0.501	0.000194	0.112	-7.768	0.0296	0.873	160.759
2CwNOqVypdZfKA8lXQKSUb	167027	1	1	4	0.165	0.42	0.483	0	0.111	-13.608	0.033	0.533	93.834
0T54e5hevBelKdm79XqVuJ	200027	0	1	4	0.552	0.542	0.637	1.52e-06	0.17	-11.418	0.0297	0.965	148.72
0v0s8jhgnC9UflhYvRaVwg	235667	11	0	4	0.354	0.43	0.711	4.26e-06	0.317	-9.832	0.0814	0.727	100.956
1Xf8TOaGT3KlORRABQH4Mh	154920	2	1	4	0.709	0.644	0.362	5.37e-06	0.148	-13.748	0.04	0.871	100.55
42qEyYUw1ybzTEhmHAWKdp	182462	5	0	4	0.684	0.189	0.936	9.79e-06	0.347	-6.27	0.116	0.486	142.715
1hFmFWgeQgj3LFkWnFUcA6	191356	0	1	4	0.813	0.508	0.438	0	0.12	-6.833	0.0293	0.429	85.786
0Gy0lfsMY9QoPLOKJAhk8m	168720	1	1	3	0.285	0.451	0.429	0	0.119	-10.193	0.0334	0.587	110.512
4BVE5tIIpYabZcYCbephNW	190253	1	1	4	0.405	0.425	0.903	0.0128	0.117	-4.801	0.0732	0.769	108.748
7j1ABZOylWUPUIZTt5x6AL	196200	0	0	4	0.762	0.315	0.356	1.67e-06	0.0671	-11.131	0.0407	0.491	181.588
691Wr3tOjDqic3OTPLouX3	145311	9	1	4	0.0191	0.606	0.852	0	0.0567	-3.766	0.0514	0.868	130.804
6li7Z21ozMVX2fKfbbOJLJ	197133	0	1	4	0.107	0.756	0.526	0.0536	0.268	-11.6	0.0953	0.9	111.066
6dKadknfQZ4iM26eI15oWS	152427	9	1	4	0.0691	0.527	0.497	9.89e-05	0.0241	-7.931	0.0336	0.677	127.732
7CRJV0qUMAxftqySiPazpK	344960	9	0	4	0.0763	0.582	0.954	0.833	0.0872	-6.122	0.215	0.632	131.288
2tLMRv1wHHKuOnUzDJqNvl	127587	5	1	4	0.886	0.409	0.153	5.4e-05	0.0937	-15.919	0.0289	0.178	81.63
4RRcH4M877zXmxCi50cwMz	171107	0	1	4	0.754	0.801	0.244	0.00249	0.111	-15.288	0.0409	0.644	108.869
0zyyaMpWRZNSx2GqAMFKX3	177733	1	0	4	0.314	0.545	0.669	0	0.0553	-6.239	0.0456	0.886	102.041
2p2N5jnS43eOAcrsZLS8Ur	179493	11	0	4	0.787	0.619	0.652	0.000557	0.113	-11.683	0.0385	0.763	108.486
0RXL78hItsSMuC01XlLopZ	158987	4	1	4	0.0881	0.786	0.592	1.8e-05	0.0642	-9.816	0.047	0.583	110.508
5sUcX8YWRa4UR3QDyEnhJT	148640	5	0	4	0.64	0.515	0.755	0	0.312	-7.377	0.124	0.625	200.928
2XJQv0KVn7HMPwnM5r8UrX	206613	1	1	3	0.517	0.428	0.471	0	0.175	-9.876	0.05	0.826	143.309
0Ifdz8UB0BV0ky73ezJTkv	192360	0	1	4	0.257	0.62	0.103	0.807	0.167	-24.071	0.0569	0.791	109.301
7zVFxziD5veXw4KcGip6O3	228480	7	1	4	0.791	0.439	0.408	9.8e-06	0.331	-13.548	0.0326	0.426	100.957
0sAE0W22n0Ygie95b15wNE	176067	4	1	4	0.831	0.416	0.134	0.000476	0.114	-18.957	0.0322	0.206	72.953
7vJtTE1k2wPaqRmzEJ84OK	171933	6	0	4	0.548	0.134	0.364	0.000156	0.145	-10.94	0.0315	0.376	173.739
6AH3gu3mNqm73skC4pHVZR	186720	0	1	4	0.564	0.297	0.401	0.056	0.161	-7.807	0.029	0.338	158.21
4XajvhmSABrV5DaNddP0EK	237307	5	1	4	0.0149	0.427	0.344	0.838	0.0883	-14.975	0.0376	0.668	116.822
0Cwl389eg6mvLxcaAbV24Z	226987	7	1	4	0.621	0.568	0.428	1.55e-05	0.299	-10.036	0.0285	0.421	117.115
2vVGX241BzDL31VEyUA0ag	194627	9	0	3	0.644	0.165	0.387	0.00118	0.28	-14.227	0.0305	0.309	178.744
48yrE9UufuAmIUwHdSbZL1	201018	9	1	4	0.765	0.541	0.524	0.279	0.355	-7.797	0.0358	0.476	131.976
6NVzt2cA5Mgjd3pQjU1xwD	178840	10	1	4	0.435	0.536	0.709	0	0.0814	-6.225	0.0348	0.899	89.229
1GA79QJUueAdTb28VBk7lc	181333	7	1	4	0.77	0.424	0.476	2.33e-05	0.238	-7.175	0.0374	0.31	174.666
5F7Zv39UDlJRDbQhWxgOKu	193547	3	0	4	0.179	0.726	0.387	0	0.0949	-9.667	0.0351	0.622	117.186
3Rhxe6P1im82NFVkt9X2qZ	187333	10	1	4	0.394	0.635	0.393	0	0.255	-11.894	0.0428	0.427	98.332
36CKza28wMxYdjdzji7ine	188307	7	1	4	0.174	0.315	0.456	9.76e-06	0.145	-8.796	0.0293	0.424	145.362
09IaAg89NGaWLRvqlYoBPM	167747	9	1	4	0.212	0.363	0.4	1.47e-06	0.086	-12.949	0.0309	0.426	130.954
15TITugVC8RrpLctHXOqT8	140440	4	1	4	0.699	0.681	0.638	0.000629	0.0581	-7.818	0.0367	0.677	96.882
6dxOG7bXlN9wK9LXw59KWF	140733	4	0	4	0.343	0.353	0.421	0	0.142	-8.287	0.0285	0.762	140.135
1GiHu9xQ1yiPpFB5HpKwgm	171524	0	1	4	0.0954	0.36	0.402	0	0.191	-9.976	0.0426	0.129	141.755
4Cf5RigFToa0AdrNDJIVS1	157747	7	1	4	0.633	0.448	0.57	0.0322	0.0692	-13.631	0.0309	0.757	93.271
4ziizyLIRG1V8caZoz70GL	146653	0	0	4	0.258	0.864	0.537	0.893	0.155	-9.337	0.0433	0.935	120.173
4iMSIauHTuGlGPaPXotCUm	160600	6	1	4	0.685	0.717	0.674	2.37e-05	0.0891	-6.725	0.0881	0.899	120.859
1UEeiCIKMscBKBGJJsVrXo	172893	0	1	4	0.741	0.557	0.776	0	0.635	-8.984	0.0538	0.599	93.349
6JoRk5bdLx3lzuCuMPmpSP	157560	4	1	4	0.751	0.477	0.362	0.000981	0.131	-11.786	0.0262	0.569	103.959
5fAK2G3X8bCxd7jmKJ1aSW	126467	7	1	4	0.147	0.635	0.739	0	0.124	-2.311	0.0352	0.904	131.08
1YlljwJpROgtCkyZff54Mo	164093	0	1	4	0.634	0.52	0.608	0.000234	0.296	-9.577	0.0832	0.848	177.348
6v8mOtpRlXbG3BOauqPRHC	181067	10	1	4	0.601	0.671	0.658	0.234	0.055	-9.203	0.0336	0.961	89.698
2Cb2l4UoXynCHCeCYHRZN8	157893	9	1	4	0.776	0.563	0.331	0.000846	0.125	-9.681	0.0283	0.608	105.761
5UR5aIbcfEdivfsPin8G45	191520	7	1	3	0.243	0.174	0.713	6.72e-05	0.136	-6.586	0.0491	0.341	188.217
5O5AwtNW8jjhTfM98LmuG1	198400	7	1	4	0.606	0.449	0.568	0	0.171	-8.59	0.0307	0.64	86.982
5MlYAEmQmnsts8qJkZ87wp	176000	9	1	4	0.497	0.439	0.477	0	0.13	-7.457	0.0275	0.545	76.994
7BUBf9shtJ3NbQgZBKicHX	178000	1	1	4	0.0525	0.703	0.607	0.0096	0.284	-10.174	0.0284	0.85	108.651
5Q3ZZidUtFKV3bgNBofvDg	167360	2	1	4	0.512	0.586	0.418	5.63e-06	0.0602	-11.118	0.0431	0.594	104.554
6OU7pt11iGYyv9etnaToyH	179853	1	1	4	0.219	0.761	0.637	0.0105	0.107	-8.787	0.041	0.797	122.161
4A8Smgs9sd6TxYvwNtBRFK	118400	0	1	4	0.642	0.345	0.919	0.0112	0.5	-6.785	0.149	0.868	160.203
4c7nlEgK2uiM3ofjaRD51x	185493	7	1	4	0.713	0.558	0.412	6.12e-05	0.129	-9.29	0.0233	0.639	97.363
1Z4SEkM3Oq4XQ6WqwJvJwI	203732	5	1	3	0.514	0.445	0.29	0.0601	0.568	-13.374	0.0349	0.211	115.836
6ek9SiEj5a65WIs2EV7qiM	148053	4	1	4	0.538	0.404	0.43	0	0.0802	-12.327	0.224	0.641	180.061
6pyfy3LoAtJ9lNWN98W9DA	191960	0	1	4	0.226	0.595	0.541	0	0.327	-10.637	0.0248	0.701	99.159
57460SJgSpCXaRJ9YIYHxy	171373	5	0	4	0.806	0.653	0.239	0.0146	0.132	-18.54	0.0453	0.765	80.392
1MMp1H2Kib2BCDtdL5nL63	247733	6	1	4	0.146	0.561	0.385	0.000496	0.171	-15.33	0.0323	0.664	81.599
2cGOGVV115VFgJrF3QTO20	138560	1	1	4	0.438	0.666	0.386	2.34e-06	0.0519	-14.184	0.0272	0.939	102.423
7nu9JKvNCQ0y41fQZpQHmD	149986	10	1	4	0.347	0.635	0.637	0	0.343	-7.938	0.0614	0.704	126.436
5opz11K4IkIVD9gv90MToF	153160	1	1	4	0.678	0.416	0.295	0.00295	0.135	-16.042	0.0391	0.426	148.444
4WE7DQcRohC9jmn7tvqH7g	188653	8	1	4	0.0448	0.662	0.611	0	0.338	-7.086	0.0303	0.944	124.579
0YZLBD26RHH3ZqKyCmZQkt	200560	3	1	3	0.0723	0.483	0.426	0.00591	0.185	-9.576	0.032	0.362	156.49
0SWDyeULu38YyMnyf6DZw6	227893	2	1	4	0.271	0.414	0.31	0.119	0.0988	-12.418	0.0286	0.353	63.711
5b3Bvd2m81gEQRWrShNkx2	169200	7	1	4	0.346	0.643	0.504	0	0.247	-11.231	0.0395	0.705	91.688
0H1X2br2ZPFznGDtpGpJ11	186667	5	1	4	0.605	0.313	0.403	0.00015	0.129	-12.092	0.0313	0.38	85.487
6i68reGiO50cNQKGKPbFLF	157667	7	1	4	0.488	0.31	0.507	0.000564	0.271	-11.354	0.0457	0.473	160.448
2B2K73RtU1ne3e5LlsTueE	159493	4	1	4	0.698	0.327	0.346	7.31e-05	0.136	-11.264	0.0295	0.42	82.814
4jPm4ND2uGlO7qPdqx83uu	181400	7	1	4	0.107	0.839	0.772	0	0.227	-7.197	0.0345	0.971	122.233
2JzTfNN8k3O6l42DZMj80Q	201867	11	0	3	0.919	0.189	0.226	1.36e-06	0.164	-15.498	0.0321	0.237	171.29
0K7TBsPM4NAmU7SLFlkfWw	243944	2	1	4	0.209	0.34	0.665	0	0.0916	-7.464	0.0501	0.528	149.142
4nkWVhPccuehh8JgBSE9yg	146427	0	1	4	0.0146	0.573	0.816	0.000701	0.14	-5.671	0.0812	0.875	86.698
5txuDYna5nD1azBRxv5dAI	231573	6	0	4	0.403	0.374	0.496	0.000284	0.0903	-7.118	0.0306	0.578	81.63
4FO2wYk888ICu1LUdYuXuv	196720	6	0	4	0.767	0.418	0.457	0	0.526	-10.0	0.0576	0.509	159.51
4pPlVFUPPiT2Sm7pPlW8Or	161947	9	1	4	0.0611	0.604	0.742	6.13e-06	0.259	-9.503	0.0459	0.923	163.861
69EILuL34ggLWQsa626bes	181573	9	0	4	0.125	0.574	0.96	2.27e-05	0.23	-0.81	0.0455	0.65	105.008
5f2tnm32tTXTVZMWQV0eC5	216067	2	1	4	0.542	0.749	0.815	0	0.104	-4.51	0.0636	0.799	118.65
4kP69y3GKHi9tXckfgp4bK	169800	6	1	4	0.195	0.524	0.519	0	0.523	-11.903	0.043	0.847	110.121
3NQbjpaVxHz5s8ZIUtRAhu	148600	6	1	3	0.43	0.211	0.259	1.68e-05	0.114	-10.779	0.0296	0.224	73.172
10PXXFJkoYQuzBdsQWtdTq	170733	4	0	4	0.298	0.674	0.444	2.15e-05	0.0753	-10.606	0.0294	0.68	119.337
0jQ6JOVJqRb70yo1DFjeUC	168027	1	1	4	0.37	0.557	0.577	0.00016	0.327	-11.415	0.0325	0.749	103.203
6DVrdWM3CaIbZFCllyfBy9	117612	1	1	4	0.417	0.699	0.686	0.0381	0.177	-6.578	0.0403	0.551	83.585
6G7MHIvSDR3ehXPkuDFAlM	200973	6	0	4	0.767	0.47	0.385	0.0653	0.179	-13.159	0.0296	0.694	112.377
3D1zvyu1WaLFaOdqF98sKs	148067	7	1	4	0.0133	0.765	0.633	0.00311	0.442	-7.886	0.036	0.482	112.705
6mu0nDX8yAEELwnBrieAmV	184773	2	1	3	0.634	0.352	0.368	0.0754	0.285	-8.219	0.0587	0.494	76.994
5O0ehODPi6eYpIEsPHr44Y	153107	1	1	4	0.41	0.604	0.721	0	0.115	-6.798	0.0431	0.93	127.879
4MIoDg9g7mYkDP8jN3HMjl	223840	1	0	1	0.838	0.274	0.178	0.00216	0.114	-16.294	0.0325	0.277	87.227
2DxX9x7Cmywikp14l1YUdk	166067	10	1	4	0.206	0.79	0.349	0	0.168	-13.265	0.065	0.696	115.365
5Dv9ffdc8IX8EhjAYyjfAR	249533	0	1	4	0.287	0.469	0.379	0	0.281	-8.339	0.0293	0.452	112.573
08oRPVeAXWNnRZUzNJpYsv	202707	4	1	4	0.371	0.345	0.484	6.37e-05	0.18	-10.105	0.0358	0.411	147.099
43UwxAAsskY6sEziK78Jsd	151427	10	0	4	0.132	0.753	0.836	0.000717	0.353	-7.458	0.0719	0.942	131.498
7osQgwNLoDtLFoZJ4Rwkqq	226213	0	1	4	0.587	0.454	0.656	1.66e-05	0.116	-9.422	0.0328	0.82	102.124
4k1KBmLXE1Q1cFyfC6bVLH	158787	2	1	4	0.0127	0.62	0.405	1.2e-06	0.0764	-12.389	0.0311	0.641	86.444
2STSpwPnkPkSK4hVirHUq7	144693	7	1	3	0.659	0.488	0.333	4.43e-06	0.562	-11.4	0.0249	0.598	87.358
0WLQ4yLIRPb6BbcLczlG4X	106867	6	0	4	0.622	0.329	0.158	0	0.0979	-18.594	0.035	0.238	136.74
73U6zVKu1pumny4voFbmeT	155400	10	0	4	0.662	0.638	0.59	0.00517	0.247	-7.836	0.0569	0.927	123.144
0oxQWfkZuJW8L7uiItwsB0	162893	0	1	4	0.056	0.546	0.717	0	0.34	-6.925	0.031	0.816	97.495
4c4jJJoaiY21t2TyRZgdWS	271573	4	0	4	0.142	0.64	0.651	0.28	0.0341	-14.981	0.0517	0.801	111.676
2xLU9wcdlFtuCIUDn05d2p	195840	8	1	4	0.413	0.352	0.3	0	0.1	-9.282	0.0301	0.295	58.686
1eT2CjXwFXNx6oY5ydvzKU	238854	5	1	4	0.091	0.462	0.632	0	0.397	-7.438	0.0248	0.585	74.268
2AQj9yMeVJXdZ4bDHQgvEf	183120	1	1	4	0.558	0.51	0.584	0.83	0.1	-11.978	0.0895	0.192	152.101
1ntxpzIUbSsizvuAy6lTYY	146573	0	0	4	0.248	0.486	0.963	2.39e-06	0.158	-5.586	0.129	0.533	113.133
54cqzbNc662Sis4VG3rDLk	202307	7	1	4	0.55	0.319	0.471	2.47e-06	0.0805	-14.427	0.0544	0.466	165.697
4CisPutQuRn4WNQcADu18q	213800	10	1	4	0.176	0.517	0.263	0.00138	0.372	-9.455	0.0349	0.555	151.869
6JksbULJAhGbb8ro2tBrpN	167027	9	0	4	0.404	0.601	0.449	0	0.225	-10.033	0.0251	0.771	93.832
1svB1gR5yFsNgoBxRevt3n	345200	2	1	4	0.43	0.426	0.609	0	0.127	-10.782	0.0327	0.47	131.865
4k5vp7mNIKYCREyozNce9J	199200	0	0	4	0.66	0.681	0.416	0.15	0.0889	-15.846	0.0257	0.886	110.646
1vrJWHhhDQ5JcB9xtF2VMq	166360	7	0	4	0.208	0.699	0.67	0	0.0905	-10.307	0.0346	0.927	135.997
0gh9MaV9g5shq3Y6BBTTX4	151467	0	1	4	0.183	0.716	0.418	0.000808	0.138	-14.066	0.0398	0.891	123.465
2vn07tyGKthmxKx9H2qjyF	209080	1	1	3	0.461	0.458	0.25	0	0.136	-8.087	0.0324	0.412	121.074
7oEkS4zzo6EcnbTzLxHHcF	158867	0	1	4	0.118	0.742	0.516	0.000182	0.12	-8.549	0.0462	0.871	120.715
3rAARcweofDGByw6xKDzbI	127058	2	1	4	0.572	0.744	0.728	0	0.37	-7.022	0.0641	0.692	106.896
2qHG3p5MBUvTqhrGRbAly8	129333	5	1	4	0.309	0.643	0.707	3.79e-06	0.104	-12.41	0.0855	0.936	188.001
5RpQznMujAZ1wgnexKFlWW	294533	0	1	4	0.00504	0.494	0.806	0	0.407	-10.14	0.0489	0.926	138.689
1ZHSmc2m66fqF0BaRuS9d2	167413	7	1	4	0.0255	0.639	0.616	0.41	0.105	-6.343	0.032	0.815	119.129
2HTDCO1DFp5QNJMbn1IVsa	233333	2	1	4	0.894	0.534	0.36	0.101	0.0976	-18.08	0.0394	0.671	162.38
4z375DRT2OBS1VpKUdgCZ2	178661	1	0	4	0.00837	0.492	0.538	0.0375	0.0707	-11.915	0.0359	0.895	125.216
5azu75l6zBBna2JHBLseCg	174067	0	1	4	0.763	0.469	0.437	1.39e-05	0.189	-7.654	0.027	0.597	139.126
6uMR7QrywhdSqhJSef3YqV	187027	7	1	4	0.722	0.809	0.398	0.00176	0.037	-10.231	0.0409	0.901	131.421
2fFPjK1sslhH3aWNckp3I6	161773	2	1	4	0.51	0.585	0.5	0	0.081	-13.361	0.0841	0.906	91.249
310v4j8Mnda0oAg2E8Ml1a	187653	0	1	4	0.755	0.487	0.677	0	0.291	-8.743	0.0375	0.632	106.139
50ID6hoSM9gh0PfAN0Mwy4	156447	5	1	4	0.2	0.489	0.325	8.93e-06	0.124	-10.758	0.0274	0.388	76.1
4SDywo3ykB2PEthjXvo1UP	271787	4	0	4	0.00471	0.391	0.732	0.121	0.0979	-8.188	0.0295	0.622	100.354
4LMiAV61WcWhaPBmuTGUcx	212227	5	1	3	0.463	0.319	0.334	0.00103	0.106	-8.705	0.0331	0.19	128.981
2DXgX2F7Ya5rgEruH5j3j7	297813	11	0	4	0.0735	0.521	0.409	0.00205	0.0705	-8.027	0.0304	0.554	88.728
2suLkjE4VzJ4yXM8VasQR5	140147	3	1	3	0.76	0.275	0.383	0.00191	0.379	-11.187	0.0325	0.255	115.363
4SNokZZ5vA7bIhQQeozv6i	182373	2	1	4	0.476	0.502	0.661	1.96e-05	0.0296	-8.645	0.04	0.853	146.851
2kGS0lzM4sfu4pzDsPpYBd	284933	0	1	4	0.065	0.341	0.417	0.00222	0.231	-11.881	0.0351	0.335	170.38
3qxvIhgdd3k22ioRqmgamM	206880	2	1	4	0.845	0.557	0.423	0	0.444	-11.415	0.0409	0.699	141.635
4DPTB97GjKGuA9zBp1FhuV	211240	5	1	3	0.454	0.536	0.536	0	0.114	-11.223	0.134	0.761	139.517
2NFiAytJxzRovskKxbDRbw	200240	4	1	4	0.689	0.511	0.377	0	0.183	-8.585	0.0389	0.675	109.149
6GN0ssRcyJ4PkzfVJTwKSC	284584	2	0	4	0.416	0.428	0.286	0.00674	0.161	-13.273	0.0292	0.199	81.334
0c1NqC4dQPQxvS9u5c7YgL	171253	10	1	3	0.746	0.39	0.33	2.07e-06	0.388	-14.015	0.029	0.319	88.289
1c9Ey76VT5nKwqj0s3J5E7	162867	3	0	4	0.668	0.78	0.436	5.8e-05	0.214	-9.223	0.0538	0.765	90.438
6h7Oae9ANCQlB1HDVkLFLh	153947	8	1	4	0.00425	0.618	0.649	0	0.0448	-1.833	0.0524	0.818	113.864
6OH4rEF3SuWh19XhAmgHrL	173827	0	1	4	0.226	0.899	0.649	0	0.097	-8.513	0.0369	0.968	126.713
7qA41EPaEQRIIJoEmus3H3	331627	3	0	3	0.104	0.585	0.367	0	0.0592	-12.501	0.0397	0.499	85.189
7bDRsLX9AnLGmZo2jHIxFr	145160	2	1	4	0.235	0.383	0.442	0	0.25	-13.619	0.0346	0.521	83.138
5BbWSTKpLcoc3MMVHLBDoO	134307	7	1	4	0.00964	0.699	0.573	0.297	0.103	-9.699	0.0631	0.857	122.3
0YZ3J8xzGwLOg4yEgST1YK	312173	2	1	3	0.288	0.307	0.43	0.000994	0.0988	-11.333	0.0629	0.305	145.224
43AOxjjpyDvPE6JGWDv0Eh	162200	1	0	4	0.0859	0.579	0.367	4.38e-06	0.258	-11.888	0.0364	0.474	76.333
645pkWAIHbCECpVsaZAxKq	180733	4	1	4	0.73	0.592	0.339	0	0.0937	-11.737	0.0283	0.655	108.767
4h8bpmpsaaDWLsgHktJn5v	201187	10	1	4	0.654	0.447	0.697	2.65e-05	0.135	-8.416	0.0423	0.412	108.855
3Xls4cNOwy01dtrNXb1inG	303200	2	0	4	0.23	0.547	0.58	0.00877	0.0569	-13.415	0.0293	0.505	109.827
1AboGOId6vPiP74HGTQhhC	143813	5	1	4	0.228	0.818	0.745	0.0045	0.392	-6.052	0.0385	0.961	135.994
6DjRrgnIppWgyccDDEFAqe	190373	1	1	3	0.9	0.477	0.144	0.000367	0.108	-22.774	0.0382	0.319	128.294
0XbQ7Wm3XYaqHIqSV6ocDI	195093	5	1	3	0.839	0.253	0.435	0.00377	0.0947	-11.359	0.031	0.371	110.163
07uKak8a1SbavJwBS2moSi	162958	2	1	4	0.274	0.722	0.515	2.22e-06	0.176	-12.349	0.0341	0.766	133.857
6fPfnKoiVqv4F9yQjQi7Pf	197827	0	1	4	0.787	0.427	0.218	0.00192	0.111	-15.008	0.0362	0.381	76.396
6hkcW1ud6rTmwSmkGYQV8I	140321	2	0	3	0.157	0.725	0.315	0	0.137	-11.097	0.034	0.914	117.031
1VsMIGb2CX63J2Yt1sa12v	200733	5	0	4	0.366	0.764	0.695	0.823	0.0503	-8.451	0.0367	0.961	124.189
5aiI6vcyhkkPmsTWsAu65t	190267	0	1	4	0.759	0.548	0.193	0.0337	0.114	-15.686	0.0285	0.39	93.296
5VKdlRg4PXPh8H1cpGo16C	234960	6	1	4	0.713	0.466	0.198	5.01e-06	0.0585	-20.681	0.0563	0.227	84.303
09pMjW6oGxFQ756nxiDlcy	169018	10	1	4	0.000563	0.61	0.672	0.183	0.0774	-7.546	0.0307	0.955	136.036
4DWFSrNnZXow1aB96gByho	151307	4	1	4	0.6	0.63	0.625	1.52e-05	0.24	-8.407	0.0375	0.887	122.504
1iI6wRwP5mwSDS5q39rOiG	270733	10	1	4	0.427	0.738	0.499	1.83e-05	0.0787	-16.4	0.0814	0.856	89.993
6qXnH5OmtO9DNzx9jjz65d	256760	8	1	3	0.707	0.268	0.498	0	0.126	-9.126	0.0388	0.161	100.261
5sOeJlcVO4oEYR3QKzbJmO	198973	6	1	4	0.142	0.501	0.883	0.0142	0.126	-9.753	0.0851	0.639	121.993
1JSkbxhF7tLSC7br7ZSlnX	174333	11	0	4	0.34	0.396	0.546	0.00744	0.162	-10.234	0.0364	0.503	135.148
5PEEbmeELam84bKuxZsoj2	116360	0	1	4	0.271	0.51	0.657	0.526	0.278	-9.116	0.05	0.499	141.115
4XYHEuDwsKuxSpiIylcMnB	144293	2	1	4	0.374	0.4	0.455	2.54e-06	0.246	-10.679	0.0338	0.532	115.531
1shA8IhS5CB4yYzwrn6Fzl	528000	4	1	4	0.238	0.508	0.354	1.45e-05	0.554	-16.231	0.121	0.542	139.064
6cVdoWiwNGbmE6tcpZ2GSc	174160	5	0	4	0.541	0.439	0.882	0.671	0.793	-9.036	0.087	0.317	138.551
22u3qjYbzAZzUtn12I2IQI	202333	5	1	4	0.631	0.409	0.56	0	0.143	-8.829	0.0553	0.795	162.06
145KTqBEnT9djEt2CCVWmm	161067	2	1	4	0.274	0.528	0.636	3.55e-05	0.521	-8.728	0.0253	0.53	91.139
4WZvrKAY4g6XB5EE4ajnta	168693	2	1	4	0.305	0.555	0.442	0	0.127	-13.296	0.0306	0.793	123.911
0YcKZu2WVjO0U3vSNAPsKj	174947	9	1	4	0.58	0.34	0.309	0	0.0907	-14.399	0.0306	0.561	109.92
7abjkQDLaCsDu19I4hQYSh	167333	2	1	4	0.579	0.425	0.48	1.3e-06	0.184	-13.094	0.0441	0.699	132.859
5KGLcZLBCAqdPP6sa5zLYs	203620	1	1	4	0.0294	0.507	0.855	0.00015	0.272	-7.63	0.063	0.817	120.913
6j4lyAHZnqLgFAknzhzLrH	161800	6	1	4	0.482	0.579	0.709	0	0.32	-9.897	0.0432	0.835	91.617
1pAJIGUCD8t0NRuqxxarAw	151200	10	0	4	0.328	0.357	0.684	5.67e-06	0.0623	-7.563	0.0416	0.744	205.785
1oWLERlWcdoDA4zJAPCtyk	118053	5	0	4	0.259	0.444	0.716	0	0.0744	-5.962	0.0442	0.724	157.509
7ppPgpUdNPbHhuqYwN2SXu	172813	3	0	4	0.0561	0.451	0.654	0	0.505	-7.693	0.0477	0.523	81.187
2dmbuhvhvrlbxeglN8enSZ	150907	7	1	4	0.759	0.72	0.64	7.78e-05	0.281	-5.11	0.0479	0.403	130.476
1bhKFWkQ4cQtk9GOgx7jb5	148280	0	1	4	0.163	0.446	0.79	0	0.129	-8.046	0.0954	0.961	198.108
4hFijVSyGeulZaLRJSGU5G	157000	9	1	4	0.697	0.655	0.595	0.000111	0.129	-9.191	0.0398	0.936	92.179
1xKQbqQtQWrtQS47fUJBtl	253333	4	1	4	0.263	0.443	0.727	0.000141	0.169	-7.951	0.145	0.566	160.82
2sZIclzhHlH8tzf7wry9hK	194400	4	1	4	0.629	0.795	0.448	0	0.0659	-13.427	0.0444	0.96	122.318
2aoo2jlRnM3A0NyLQqMN2f	240800	8	1	4	0.00255	0.438	0.805	5.69e-05	0.0842	-6.237	0.0624	0.564	113.253
6gzJTNPswQ3e9RLepIkK0y	174093	9	0	4	0.0863	0.754	0.576	0.91	0.133	-10.402	0.0466	0.883	94.291
2ojKGPiEJq23dELloVlwJf	190600	0	1	4	0.154	0.619	0.374	0	0.14	-10.525	0.0298	0.544	94.63
1T1ASwPM4XeKXIkCzel9WW	191280	5	1	3	0.801	0.21	0.383	1.04e-06	0.14	-6.973	0.0313	0.312	179.882
79v8qeBXuC8IDs7FKAxKo1	194836	10	0	4	0.0607	0.455	0.49	4.66e-06	0.0777	-9.886	0.0655	0.765	83.456
